time,value
0.0,0
0.025829792022705078,2
0.049675941467285156,3
0.0756227970123291,6
0.10159897804260254,12
0.1255948543548584,17
0.15428900718688965,23
0.1804499626159668,33
0.21288800239562988,39
0.23579001426696777,44
0.2577998638153076,50
0.2806580066680908,56
0.3053438663482666,60
0.32848286628723145,60
0.3502819538116455,60
0.37352490425109863,59
0.39656686782836914,60
0.42154788970947266,59
0.4477529525756836,60
0.4726738929748535,59
0.49489593505859375,60
0.5209829807281494,60
0.5427079200744629,59
0.5655620098114014,60
0.5905609130859375,60
0.6183629035949707,60
0.6420300006866455,60
0.6644878387451172,59
0.6866209506988525,59
0.7094559669494629,59
0.7349259853363037,60
0.7574329376220703,59
0.7800688743591309,59
0.8057739734649658,59
0.8311748504638672,59
0.8567469120025635,60
0.8820648193359375,60
0.9097099304199219,59
0.9321839809417725,58
0.9515659809112549,59
0.9726979732513428,60
0.9990708827972412,59
1.0245938301086426,60
1.0503849983215332,58
1.0738108158111572,57
1.101564884185791,59
1.1263389587402344,60
1.153913974761963,60
1.177461862564087,54
1.2027418613433838,56
1.225848913192749,59
1.2517578601837158,60
1.2744388580322266,58
1.2989249229431152,54
1.323697805404663,56
1.3461430072784424,56
1.3694329261779785,59
1.3915460109710693,54
1.4134929180145264,56
1.435926914215088,55
1.4642839431762695,59
1.4899938106536865,55
1.5199179649353027,58
1.5573089122772217,57
1.5907998085021973,47
1.6284058094024658,43
1.65761399269104,37
1.6845719814300537,29
1.7157819271087646,28
1.7455008029937744,26
1.7717700004577637,26
1.7985289096832275,24
1.8234808444976807,24
1.851836919784546,24
1.8755989074707031,23
1.9000790119171143,26
1.9260668754577637,24
1.9550979137420654,23
1.9798808097839355,23
2.005038022994995,23
2.030164957046509,24
2.054628849029541,22
2.089160919189453,24
2.115250825881958,24
2.146453857421875,23
2.1724469661712646,24
2.1954967975616455,21
2.2189009189605713,23
2.241593837738037,23
2.2718138694763184,24
2.2964699268341064,23
2.323957920074463,23
2.3501858711242676,23
2.3806698322296143,25
2.409176826477051,25
2.4406299591064453,24
2.467554807662964,24
2.4946188926696777,25
2.519516944885254,24
2.5482938289642334,25
2.572371006011963,26
2.5958428382873535,25
2.620590925216675,25
2.6418209075927734,26
2.6667439937591553,25
2.693020820617676,25
2.71549391746521,25
2.739564895629883,25
2.762525796890259,27
2.790026903152466,27
2.8127098083496094,26
2.837249994277954,27
2.862578868865967,27
2.8847179412841797,27
2.92720890045166,28
2.9544198513031006,28
2.9801509380340576,27
3.0095269680023193,28
3.036155939102173,29
3.059379816055298,28
3.0845389366149902,28
3.1085689067840576,29
3.132535934448242,28
3.159008026123047,29
3.184175968170166,28
3.2169408798217773,28
3.2409818172454834,28
3.2641818523406982,28
3.2889938354492188,29
3.3133718967437744,30
3.3380448818206787,30
3.362452983856201,30
3.3866469860076904,29
3.4088828563690186,29
3.4328629970550537,30
3.4564199447631836,30
3.4771997928619385,30
3.500257968902588,30
3.5287928581237793,30
3.5545969009399414,30
3.5839288234710693,31
3.6095588207244873,31
3.6360039710998535,32
3.6606318950653076,32
3.6884849071502686,32
3.715165853500366,33
3.7450308799743652,33
3.7716360092163086,32
3.7958948612213135,33
3.819894790649414,33
