1651141262.746353, 0
1651141262.784805, 0
1651141262.825232, 3
1651141262.876786, 19
1651141262.925906, 32
1651141262.985128, 45
1651141263.030633, 54
1651141263.065984, 64
1651141263.099630, 75
1651141263.142425, 80
1651141263.182429, 80
1651141263.225031, 79
1651141263.269050, 80
1651141263.317805, 79
1651141263.357523, 80
1651141263.398908, 80
1651141263.463411, 80
1651141263.524772, 80
1651141263.545127, 80
1651141263.564782, 79
1651141263.582554, 79
1651141263.600636, 80
1651141263.619701, 79
1651141263.642250, 80
1651141263.668464, 79
1651141263.691841, 80
1651141263.715179, 80
1651141263.741480, 79
1651141263.766067, 79
1651141263.794430, 76
1651141263.827908, 78
1651141263.856370, 79
1651141263.883767, 78
1651141263.912670, 79
1651141263.950407, 78
1651141263.982864, 75
1651141264.018097, 80
1651141264.050466, 77
1651141264.082620, 79
1651141264.112508, 79
1651141264.147859, 79
1651141264.195388, 75
1651141264.240763, 77
1651141264.281010, 79
1651141264.320005, 75
1651141264.359390, 76
1651141264.398549, 75
1651141264.439275, 75
1651141264.479206, 75
1651141264.510511, 78
1651141264.532328, 75
1651141264.555524, 75
1651141264.595582, 71
1651141264.639370, 63
1651141264.689447, 57
1651141264.745792, 48
1651141264.797847, 41
1651141264.847883, 35
1651141264.908212, 33
1651141264.960782, 31
1651141265.016618, 32
1651141265.041813, 31
1651141265.062688, 32
1651141265.082900, 31
1651141265.103416, 31
1651141265.129624, 32
1651141265.154986, 32
1651141265.179076, 33
1651141265.202579, 32
1651141265.228043, 32
1651141265.252580, 32
1651141265.277326, 32
1651141265.318547, 33
1651141265.356513, 32
1651141265.390765, 33
1651141265.429135, 32
1651141265.466501, 33
1651141265.508222, 33
1651141265.545169, 35
1651141265.580931, 34
1651141265.620253, 35
1651141265.661630, 35
1651141265.698916, 34
1651141265.740279, 36
1651141265.795034, 36
1651141265.831483, 36
1651141265.879221, 37
1651141265.922772, 37
1651141265.962184, 35
1651141266.003215, 37
1651141266.047504, 37
1651141266.081857, 37
1651141266.117921, 37
1651141266.162508, 36
1651141266.206264, 36
1651141266.243729, 36
1651141266.279734, 38
1651141266.321814, 36
1651141266.360305, 37
1651141266.391677, 37
1651141266.426417, 37
1651141266.466027, 37
1651141266.502585, 37
1651141266.543469, 36
1651141266.583321, 37
1651141266.615765, 37
1651141266.654100, 38
1651141266.697463, 37
1651141266.750948, 37
1651141266.785190, 38
1651141266.806832, 38
1651141266.829803, 37
1651141266.850062, 38
1651141266.872243, 39
1651141266.904497, 39
1651141266.934605, 39
1651141266.966518, 39
1651141266.995855, 39
1651141267.026483, 40
1651141267.059361, 40
1651141267.091371, 41
