1651141042.719072, 0
1651141042.738611, 1
1651141042.759483, 0
1651141042.777644, 2
1651141042.796658, 6
1651141042.814877, 6
1651141042.833259, 16
1651141042.856894, 17
1651141042.875767, 19
1651141042.893495, 20
1651141042.912771, 20
1651141042.935100, 19
1651141042.955464, 19
1651141042.973744, 20
1651141042.995471, 19
1651141043.015218, 19
1651141043.040667, 19
1651141043.089165, 19
1651141043.136626, 20
1651141043.185127, 17
1651141043.230684, 19
1651141043.266398, 15
1651141043.305235, 15
1651141043.349498, 14
1651141043.387239, 15
1651141043.421130, 16
1651141043.456272, 14
1651141043.489797, 16
1651141043.525296, 16
1651141043.561494, 16
1651141043.602525, 16
1651141043.634880, 17
1651141043.682926, 16
1651141043.717021, 16
1651141043.754551, 17
1651141043.790068, 18
1651141043.825048, 19
1651141043.860627, 19
1651141043.895399, 18
1651141043.937360, 19
1651141043.975534, 19
1651141044.011981, 19
1651141044.043524, 19
1651141044.075500, 20
1651141044.107494, 19
1651141044.150283, 20
1651141044.182081, 18
1651141044.213966, 12
1651141044.246583, 9
1651141044.285812, 10
1651141044.325024, 9
1651141044.358801, 9
1651141044.399541, 9
1651141044.438492, 9
1651141044.477609, 11
1651141044.521319, 11
1651141044.557936, 12
1651141044.589462, 12
1651141044.624969, 12
1651141044.661304, 13
1651141044.697462, 12
1651141044.737482, 13
1651141044.775181, 13
1651141044.814649, 14
1651141044.851127, 15
1651141044.890620, 15
1651141044.936096, 15
1651141044.976931, 16
1651141045.018047, 16
1651141045.055630, 17
1651141045.093431, 16
1651141045.137510, 18
1651141045.185933, 18
1651141045.221310, 19
1651141045.246145, 19
1651141045.267077, 19
1651141045.289347, 19
1651141045.310840, 19
1651141045.333904, 19
1651141045.355455, 19
1651141045.388848, 20
1651141045.425357, 19
1651141045.458468, 10
1651141045.490943, 10
1651141045.533272, 10
1651141045.565437, 11
1651141045.596153, 11
1651141045.636457, 11
1651141045.672296, 11
1651141045.704217, 10
1651141045.738887, 11
1651141045.769295, 11
1651141045.806683, 11
1651141045.841910, 12
1651141045.874983, 12
1651141045.905853, 13
1651141045.944915, 15
1651141045.978876, 14
1651141046.018859, 14
1651141046.075859, 15
1651141046.121793, 16
1651141046.166361, 15
1651141046.207213, 15
1651141046.232789, 15
1651141046.255258, 15
1651141046.278219, 16
1651141046.300741, 15
1651141046.323408, 16
1651141046.345060, 16
1651141046.372315, 18
1651141046.413666, 17
1651141046.445277, 17
1651141046.487534, 18
1651141046.522587, 19
1651141046.555025, 19
1651141046.589175, 20
1651141046.629862, 18
