1651141114.600472, 0
1651141114.619401, 1
1651141114.640450, 0
1651141114.658223, 3
1651141114.678572, 5
1651141114.696169, 5
1651141114.714048, 15
1651141114.733894, 17
1651141114.757418, 20
1651141114.776319, 27
1651141114.794853, 31
1651141114.813317, 36
1651141114.831900, 39
1651141114.854237, 40
1651141114.887751, 40
1651141114.918360, 40
1651141114.950543, 40
1651141114.986575, 39
1651141115.036695, 38
1651141115.075523, 40
1651141115.122215, 40
1651141115.164293, 39
1651141115.196445, 37
1651141115.219351, 39
1651141115.239026, 38
1651141115.258646, 39
1651141115.280680, 37
1651141115.300175, 37
1651141115.322954, 40
1651141115.341191, 39
1651141115.359689, 40
1651141115.378966, 34
1651141115.399375, 39
1651141115.420653, 37
1651141115.438371, 36
1651141115.457073, 35
1651141115.475380, 33
1651141115.494961, 28
1651141115.524674, 28
1651141115.546048, 40
1651141115.570073, 39
1651141115.588373, 40
1651141115.606366, 39
1651141115.623645, 34
1651141115.639674, 28
1651141115.656001, 24
1651141115.672451, 24
1651141115.689713, 17
1651141115.711509, 16
1651141115.728767, 17
1651141115.747399, 11
1651141115.764485, 13
1651141115.782851, 13
1651141115.799637, 14
1651141115.817479, 13
1651141115.834858, 13
1651141115.852080, 12
1651141115.869289, 14
1651141115.887299, 15
1651141115.905206, 13
1651141115.922785, 15
1651141115.941989, 14
1651141115.959006, 14
1651141115.975955, 15
1651141115.992480, 14
1651141116.011263, 16
1651141116.030218, 15
1651141116.047396, 15
1651141116.067144, 15
1651141116.085791, 13
1651141116.103848, 15
1651141116.123374, 15
1651141116.140889, 14
1651141116.162131, 15
1651141116.178685, 16
1651141116.195997, 15
1651141116.215984, 16
1651141116.236394, 14
1651141116.255685, 15
1651141116.273575, 15
1651141116.292725, 16
1651141116.313201, 16
1651141116.331013, 16
1651141116.350466, 16
1651141116.371364, 18
1651141116.394209, 17
1651141116.422978, 18
1651141116.440332, 17
1651141116.458536, 17
1651141116.480092, 18
1651141116.503434, 18
1651141116.521327, 19
1651141116.540258, 18
1651141116.562864, 18
1651141116.582494, 19
