time,value
0.0,24.5
0.1727910041809082,112.0
10.547500133514404,162.0
10.852771043777466,165.0
11.164775133132935,167.0
11.47376799583435,169.0
11.776427030563354,172.0
12.086134195327759,175.0
12.390647172927856,178.0
12.696487188339233,178.0
13.001631021499634,180.0
13.310782194137573,180.0
13.61486005783081,184.0
13.930528163909912,185.0
14.240761995315552,187.0
14.565274000167847,191.0
14.88044810295105,192.0
15.200291156768799,195.0
15.519447088241577,197.0
15.842765092849731,198.0
16.173408031463623,199.0
16.501062154769897,202.0
16.827744007110596,204.0
17.15715217590332,146.0
17.429023027420044,103.0
17.661302089691162,106.0
17.89833903312683,108.0
18.12937307357788,114.0
18.37315607070923,114.0
18.616026163101196,118.0
18.86289119720459,120.0
19.118446111679077,122.0
19.366440057754517,124.0
19.625899076461792,127.0
19.879250049591064,128.0
20.13623309135437,131.0
20.3958261013031,134.0
20.658168077468872,135.0
20.919912099838257,139.0
21.172319173812866,142.0
21.4284930229187,142.0
21.68461298942566,145.0
21.943499088287354,148.0
22.212289094924927,149.0
22.482599020004272,154.0
22.758273124694824,151.0
23.028074026107788,156.0
23.303893089294434,158.0
23.583799123764038,161.0
23.868511199951172,161.0
24.14803910255432,166.0
24.434447050094604,167.0
24.720864057540894,170.0
25.00882315635681,172.0
25.303550004959106,172.0
25.595885038375854,174.0
25.888859033584595,175.0
26.183382034301758,181.0
26.484539031982422,181.0
26.784210205078125,181.0
27.086364030838013,183.0
27.39151620864868,188.0
27.699693202972412,188.0
28.01628303527832,192.0
28.37222719192505,192.0
28.68039107322693,195.0
28.99508309364319,196.0
29.312450170516968,200.0
29.63853406906128,200.0
29.963820219039917,157.0
30.249998092651367,103.0
30.486762046813965,107.0
30.716982126235962,108.0
30.95640206336975,112.0
31.19509506225586,113.0
31.43356418609619,115.0
31.6794490814209,118.0
31.920746088027954,121.0
32.15951609611511,122.0
32.40274405479431,127.0
32.64841413497925,129.0
32.8949670791626,131.0
33.14210605621338,133.0
33.39142918586731,134.0
33.641985177993774,136.0
33.90030002593994,138.0
34.153650999069214,138.0
34.40944218635559,145.0
34.67429804801941,146.0
34.941800117492676,149.0
35.20842003822327,149.0
35.47993803024292,152.0
35.74874210357666,153.0
36.02116918563843,157.0
36.299450159072876,159.0
36.57657599449158,161.0
36.853721141815186,164.0
37.13264513015747,165.0
37.416351079940796,167.0
37.700196981430054,169.0
37.98459315299988,172.0
38.27465510368347,171.0
38.562767028808594,173.0
38.85210919380188,178.0
39.151013135910034,180.0
39.45852518081665,180.0
39.76612615585327,184.0
40.07795810699463,183.0
40.38830900192261,187.0
40.70588302612305,190.0
41.020610094070435,192.0
41.34657311439514,192.0
41.66561508178711,196.0
41.98900103569031,198.0
42.31786108016968,199.0
42.64763903617859,203.0
42.98199510574341,144.0
43.25163912773132,102.0
43.481476068496704,106.0
43.7040650844574,109.0
43.927462100982666,110.0
44.1540310382843,113.0
44.38726806640625,115.0
44.62152409553528,118.0
44.863285064697266,120.0
45.10847306251526,123.0
45.350460052490234,126.0
45.59697699546814,126.0
45.85276007652283,131.0
46.099905014038086,132.0
46.347697019577026,136.0
46.60108304023743,137.0
46.85710000991821,138.0
47.11315417289734,142.0
47.373794078826904,144.0
47.6365749835968,144.0
47.90906310081482,149.0
48.171316146850586,151.0
48.44307613372803,153.0
48.71828317642212,154.0
48.992714166641235,158.0
49.26475405693054,156.0
49.53615999221802,160.0
49.81501913070679,163.0
50.09941816329956,0.0
