time,value
0.0,37.4
0.15314888954162598,93.7
10.495590925216675,77.3
10.697986841201782,78.6
10.897300004959106,84.5
11.10464096069336,84.3
11.31770396232605,88.3
11.530097961425781,92.0
11.746268033981323,92.7
11.961616039276123,95.0
12.180423974990845,100.0
12.425098896026611,103.0
12.656795024871826,106.0
12.88984489440918,107.0
23.249027967453003,86.1
23.44835090637207,88.9
23.65370798110962,93.0
23.889240026474,94.0
24.10488796234131,112.0
24.336477994918823,101.0
24.552677869796753,102.0
24.769062995910645,105.0
25.003434896469116,108.0
25.253911018371582,55.4
25.440924882888794,58.0
25.612987995147705,63.4
25.794375896453857,65.7
25.983854055404663,69.3
26.177809953689575,71.2
26.37331199645996,76.9
26.57555389404297,79.6
26.76768398284912,83.6
26.98420286178589,84.1
27.194535970687866,88.9
27.410881996154785,91.8
27.633070945739746,93.4
27.835367918014526,96.6
28.044008016586304,98.7
28.28138303756714,104.0
28.513651847839355,105.0
28.743587970733643,109.0
28.97574496269226,78.1
29.18477702140808,58.1
29.370710849761963,60.4
29.559083938598633,66.5
29.755774974822998,66.9
29.947149991989136,71.7
30.14554786682129,75.2
30.343713998794556,77.4
30.547685861587524,82.7
30.754050970077515,85.6
30.962077856063843,88.3
31.17506694793701,91.2
31.396414041519165,92.2
31.61322784423828,95.3
31.840627908706665,99.6
32.068601846694946,101.0
32.29307198524475,107.0
32.525694847106934,106.0
32.760854959487915,71.7
32.97117900848389,59.0
33.15877389907837,62.8
33.354418992996216,66.3
33.55129098892212,70.0
33.747835874557495,71.7
33.94412398338318,73.9
34.14929986000061,79.1
34.351804971694946,82.9
34.56040096282959,87.6
34.77522897720337,85.3
34.9847149848938,91.0
35.19888687133789,94.2
35.424115896224976,97.1
35.65450596809387,100.0
35.87819695472717,102.0
36.10622191429138,103.0
36.33346104621887,108.0
36.57005190849304,66.3
36.76227402687073,59.6
36.95336985588074,61.4
37.13618302345276,65.5
37.326536893844604,66.9
37.51669502258301,73.0
37.71276497840881,75.5
37.90994095802307,78.9
38.11121201515198,80.4
38.32215595245361,86.7
38.544901847839355,88.9
38.75488090515137,90.2
38.96569085121155,93.2
39.189671993255615,97.4
39.41237998008728,99.6
39.64310693740845,103.0
39.868298053741455,105.0
40.098835945129395,109.0
40.33163285255432,111.0
40.575095891952515,55.0
40.75624084472656,60.0
40.95292687416077,62.3
41.1381049156189,67.4
41.332074880599976,68.8
41.52680492401123,74.2
41.726064920425415,74.0
41.92334699630737,79.0
42.12507700920105,79.9
42.33569383621216,85.9
42.550755977630615,89.4
42.770649909973145,91.1
42.98714804649353,92.7
43.201858043670654,97.3
43.42874884605408,102.0
43.667454957962036,102.0
43.898093938827515,103.0
44.123591899871826,109.0
44.35639405250549,56.3
44.54559898376465,58.3
44.733741998672485,61.9
44.92102384567261,66.9
45.11359691619873,70.0
45.306073904037476,71.7
45.50166893005371,74.1
45.70445990562439,80.8
45.91104698181152,80.9
46.117851972579956,85.1
46.33288383483887,88.1
46.54552984237671,90.5
46.76409697532654,93.8
46.98760199546814,97.5
47.21566891670227,100.0
47.441977977752686,102.0
47.674094915390015,106.0
47.9119930267334,108.0
48.140305042266846,70.8
48.32907199859619,59.3
48.50650191307068,60.2
48.682661056518555,62.0
48.86007595062256,71.3
49.04166388511658,71.8
49.24481797218323,76.4
49.448168992996216,78.0
49.6561439037323,80.6
49.854740858078,82.9
50.04886794090271,85.6
50.257673025131226,0.0
