1651141184.682897, 0
1651141184.708727, 2
1651141184.732573, 3
1651141184.758520, 6
1651141184.784496, 12
1651141184.808492, 17
1651141184.837186, 23
1651141184.863347, 33
1651141184.895785, 39
1651141184.918687, 44
1651141184.940697, 50
1651141184.963555, 56
1651141184.988241, 60
1651141185.011380, 60
1651141185.033179, 60
1651141185.056422, 59
1651141185.079464, 60
1651141185.104445, 59
1651141185.130650, 60
1651141185.155571, 59
1651141185.177793, 60
1651141185.203880, 60
1651141185.225605, 59
1651141185.248459, 60
1651141185.273458, 60
1651141185.301260, 60
1651141185.324927, 60
1651141185.347385, 59
1651141185.369518, 59
1651141185.392353, 59
1651141185.417823, 60
1651141185.440330, 59
1651141185.462966, 59
1651141185.488671, 59
1651141185.514072, 59
1651141185.539644, 60
1651141185.564962, 60
1651141185.592607, 59
1651141185.615081, 58
1651141185.634463, 59
1651141185.655595, 60
1651141185.681968, 59
1651141185.707491, 60
1651141185.733282, 58
1651141185.756708, 57
1651141185.784462, 59
1651141185.809236, 60
1651141185.836811, 60
1651141185.860359, 54
1651141185.885639, 56
1651141185.908746, 59
1651141185.934655, 60
1651141185.957336, 58
1651141185.981822, 54
1651141186.006595, 56
1651141186.029040, 56
1651141186.052330, 59
1651141186.074443, 54
1651141186.096390, 56
1651141186.118824, 55
1651141186.147181, 59
1651141186.172891, 55
1651141186.202815, 58
1651141186.240206, 57
1651141186.273697, 47
1651141186.311303, 43
1651141186.340511, 37
1651141186.367469, 29
1651141186.398679, 28
1651141186.428398, 26
1651141186.454667, 26
1651141186.481426, 24
1651141186.506378, 24
1651141186.534734, 24
1651141186.558496, 23
1651141186.582976, 26
1651141186.608964, 24
1651141186.637995, 23
1651141186.662778, 23
1651141186.687935, 23
1651141186.713062, 24
1651141186.737526, 22
1651141186.772058, 24
1651141186.798148, 24
1651141186.829351, 23
1651141186.855344, 24
1651141186.878394, 21
1651141186.901798, 23
1651141186.924491, 23
1651141186.954711, 24
1651141186.979367, 23
1651141187.006855, 23
1651141187.033083, 23
1651141187.063567, 25
1651141187.092074, 25
1651141187.123527, 24
1651141187.150452, 24
1651141187.177516, 25
1651141187.202414, 24
1651141187.231191, 25
1651141187.255268, 26
1651141187.278740, 25
1651141187.303488, 25
1651141187.324718, 26
1651141187.349641, 25
1651141187.375918, 25
1651141187.398391, 25
1651141187.422462, 25
1651141187.445423, 27
1651141187.472924, 27
1651141187.495607, 26
1651141187.520147, 27
1651141187.545476, 27
1651141187.567615, 27
1651141187.610106, 28
1651141187.637317, 28
1651141187.663048, 27
1651141187.692424, 28
1651141187.719053, 29
1651141187.742277, 28
1651141187.767436, 28
1651141187.791466, 29
1651141187.815433, 28
1651141187.841905, 29
1651141187.867073, 28
1651141187.899838, 28
1651141187.923879, 28
1651141187.947079, 28
1651141187.971891, 29
1651141187.996269, 30
1651141188.020942, 30
1651141188.045350, 30
