time,value
0.0,10
0.057164907455444336,10
0.0904541015625,20
0.12079501152038574,38
0.15220212936401367,70
0.18882107734680176,97
0.21982097625732422,121
0.2490100860595703,145
0.27860212326049805,169
0.3058969974517822,190
0.33311891555786133,214
0.3628690242767334,235
0.38808107376098633,259
0.415632963180542,283
0.4460561275482178,307
0.4744539260864258,331
0.5026121139526367,355
0.5298490524291992,379
0.5600860118865967,400
0.5873680114746094,427
0.6182539463043213,451
0.6467359066009521,472
0.6742720603942871,496
0.7032349109649658,520
0.7323250770568848,544
0.7610909938812256,568
0.7901430130004883,592
0.819282054901123,613
0.8462750911712646,576
0.8749980926513672,540
0.9042749404907227,504
0.9315140247344971,468
0.9608209133148193,433
1.0019500255584717,375
1.0434551239013672,316
1.0915930271148682,277
1.1432290077209473,244
1.1902539730072021,206
1.2419860363006592,206
1.273677110671997,206
1.3041410446166992,206
1.3362340927124023,199
1.3661160469055176,187
1.3940989971160889,176
1.4245738983154297,281
1.4593501091003418,281
1.487596035003662,281
1.5161371231079102,281
1.5428860187530518,278
1.5727930068969727,263
1.6004390716552734,160
1.6333599090576172,160
1.6599369049072266,158
1.6916580200195312,158
1.719296932220459,154
1.7487759590148926,143
1.7776689529418945,139
1.806891918182373,136
1.8359730243682861,132
1.8659400939941406,132
1.8953239917755127,132
1.924124002456665,128
1.9509069919586182,132
1.9774749279022217,136
2.0093541145324707,137
2.0352959632873535,137
2.062446117401123,153
2.089545965194702,141
2.117327928543091,130
2.1457979679107666,118
2.177135944366455,103
2.2080271244049072,92
2.234508991241455,72
2.263216972351074,76
2.2890310287475586,76
2.3156700134277344,76
2.3443009853363037,76
2.3722898960113525,76
2.4112510681152344,76
2.444762945175171,77
2.479867935180664,77
2.5200259685516357,78
2.558203935623169,78
2.5998470783233643,78
2.6295039653778076,79
2.6636099815368652,79
2.6944620609283447,79
2.7266149520874023,80
2.7582271099090576,80
2.7830049991607666,80
2.811516046524048,81
2.8385279178619385,81
2.8668229579925537,81
2.8933279514312744,81
2.920625925064087,82
2.947627067565918,82
2.9747369289398193,82
3.002056121826172,83
3.026923894882202,83
3.053584098815918,83
3.0811400413513184,83
3.1094889640808105,84
3.1416261196136475,84
3.170119047164917,84
3.198305130004883,84
3.224457025527954,85
3.2581140995025635,85
3.2943689823150635,85
3.3273229598999023,86
3.360292911529541,86
3.393834114074707,86
3.4257349967956543,87
3.4655890464782715,87
3.498939037322998,87
3.5300791263580322,88
3.5646259784698486,88
3.598618984222412,88
3.629197120666504,89
3.662277936935425,89
3.6963629722595215,89
3.730346918106079,90
3.76944899559021,90
3.8023579120635986,90
3.8365659713745117,91
3.8743720054626465,91
3.905545949935913,91
3.9374470710754395,92
3.9760050773620605,92
4.009702920913696,92
4.038922071456909,92
4.071432113647461,93
4.108134031295776,93
4.149338960647583,93
4.181924104690552,94
4.214905023574829,94
4.249603986740112,94
4.282953977584839,95
4.314929962158203,95
4.367965936660767,96
4.442852973937988,96
4.48923397064209,97
4.563792943954468,97
4.622136116027832,98
4.6735100746154785,98
4.708200931549072,98
4.745199918746948,98
4.777596950531006,99
4.808352947235107,99
4.843754053115845,99
4.879489898681641,100
4.9176719188690186,100
4.952347040176392,100
4.984582901000977,100
5.018373966217041,101
5.052567005157471,101
5.084911108016968,101
5.1192920207977295,102
5.157790899276733,102
5.190892934799194,102
5.225214958190918,102
5.266863107681274,103
5.303762912750244,103
5.337609052658081,103
5.372447967529297,104
5.407404899597168,104
5.444190979003906,104
5.477895021438599,104
5.518768072128296,105
5.56069803237915,105
5.613442897796631,106
5.656414985656738,106
5.696934938430786,106
5.738986015319824,107
5.785675048828125,107
5.824440956115723,107
5.8748109340667725,108
5.921158075332642,108
5.969336032867432,108
6.015068054199219,109
6.062417984008789,109
6.103714942932129,109
6.147985935211182,110
6.199250936508179,110
6.248421907424927,110
6.292313098907471,111
6.333207130432129,111
6.382683992385864,111
6.4276649951934814,112
6.4731340408325195,112
6.513533115386963,112
6.564729928970337,113
6.611285924911499,113
6.6566150188446045,113
6.704567909240723,114
6.750138998031616,114
6.7976861000061035,114
6.841519117355347,115
6.885401964187622,115
6.938395023345947,116
7.014971971511841,116
7.094123125076294,117
7.1383631229400635,117
7.186208963394165,117
7.242180109024048,118
7.291621923446655,118
7.335530996322632,118
7.383094072341919,119
7.432430982589722,119
7.485299110412598,119
7.532326936721802,120
7.577714920043945,120
7.6257240772247314,120
7.676207065582275,121
7.744620084762573,121
7.812869071960449,122
7.868091106414795,122
7.926932096481323,122
7.969188928604126,123
8.015844106674194,123
8.072230100631714,123
8.122143983840942,124
8.168657064437866,124
8.231064081192017,124
8.277261972427368,125
8.321424961090088,125
8.350167036056519,125
8.380698919296265,125
8.410856008529663,125
8.438910007476807,126
8.467051982879639,126
